au_id,stratum_code,selected_top_90_stratum,area_ha,stand_count,bec_group,bec_zone_code,bec_subzone,bec_variant,species_combo,si_class,mean_si,curve_lane,mp11_curve_role,mp11_source_table,phase10_gate,mp11_parameter_status,phase5_natural_curve_available,mp10_fallback_confidence,candidate_future_genetic_gain,dependency_status,review_status,fallback_or_review_note,downstream_use,model_input_status,phase5_curve_lane,feature_id,matched_legacy_au_code,phase5_mp10_match_confidence,max_treated_volume,age_at_max_treated_volume,treated_volume_age_40,treated_volume_age_60,treated_volume_age_80,treated_volume_age_100,natural_max_volume,treated_to_natural_max_ratio,other_species_pct_encoded_as_dr,plot_path,has_natural_curve,phase5_comparison_curve_available,mp11_curve_generation_status
cwhvm1_hm_ba_h,CWHvm1_HM+BA,False,5.243639,1,CWHvm1,CWH,vm,1.0,HM+BA,H,17.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,False,high,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,high-confidence nearest MP10 row by species/SI similarity,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_hm_ba_h,CWHvm1_HM+BA,False,5.243639,1,CWHvm1,CWH,vm,1.0,HM+BA,H,17.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,False,high,none_or_not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,high-confidence nearest MP10 row by species/SI similarity,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_hm_ba_h,CWHvm1_HM+BA,False,5.243639,1,CWHvm1,CWH,vm,1.0,HM+BA,H,17.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,False,high,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,high-confidence nearest MP10 row by species/SI similarity,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_fd_l,CWHvm2_FD,False,5.198442,2,CWHvm2,CWH,vm,2.0,FD,L,20.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,medium,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_fd_l,CWHvm2_FD,False,5.198442,2,CWHvm2,CWH,vm,2.0,FD,L,20.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,low,Fd low=16.0% / high=11.0%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_fd_l,CWHvm2_FD,False,5.198442,2,CWHvm2,CWH,vm,2.0,FD,L,20.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,low,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_ba_l,CWHvm1_BA,False,5.073632,3,CWHvm1,CWH,vm,1.0,BA,L,29.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,low,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_ba_l,CWHvm1_BA,False,5.073632,3,CWHvm1,CWH,vm,1.0,BA,L,29.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,none_or_not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_ba_l,CWHvm1_BA,False,5.073632,3,CWHvm1,CWH,vm,1.0,BA,L,29.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,low,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_ac_dr_l,CWHvm1_AC+DR,False,4.826472,1,CWHvm1,CWH,vm,1.0,AC+DR,L,34.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,False,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_ac_dr_l,CWHvm1_AC+DR,False,4.826472,1,CWHvm1,CWH,vm,1.0,AC+DR,L,34.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,False,fallback_review_required,Dr CWHvm1=32.0%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_ac_dr_l,CWHvm1_AC+DR,False,4.826472,1,CWHvm1,CWH,vm,1.0,AC+DR,L,34.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,False,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_hw_hw_l,CWHvm1_HW+HW,False,4.822996,1,CWHvm1,CWH,vm,1.0,HW+HW,L,23.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,False,medium,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_hw_hw_l,CWHvm1_HW+HW,False,4.822996,1,CWHvm1,CWH,vm,1.0,HW+HW,L,23.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,False,low,Hw low-elevation restricted=1.7%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_hw_hw_l,CWHvm1_HW+HW,False,4.822996,1,CWHvm1,CWH,vm,1.0,HW+HW,L,23.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,False,low,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_pli_sx_h,CWHvm1_PLI+SX,False,4.800179,2,CWHvm1,CWH,vm,1.0,PLI+SX,H,19.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_pli_sx_h,CWHvm1_PLI+SX,False,4.800179,2,CWHvm1,CWH,vm,1.0,PLI+SX,H,19.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,none_or_not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_pli_sx_h,CWHvm1_PLI+SX,False,4.800179,2,CWHvm1,CWH,vm,1.0,PLI+SX,H,19.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvh1_fd_hw_h,CWHvh1_FD+HW,False,4.755697,1,CWHvh1,CWH,vh,1.0,FD+HW,H,25.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,False,medium,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvh1_fd_hw_h,CWHvh1_FD+HW,False,4.755697,1,CWHvh1,CWH,vh,1.0,FD+HW,H,25.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,False,low,Fd low=16.0% / high=11.0%; Hw low-elevation restricted=1.7%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvh1_fd_hw_h,CWHvh1_FD+HW,False,4.755697,1,CWHvh1,CWH,vh,1.0,FD+HW,H,25.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,False,low,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_dr_ac_l,CWHvm1_DR+AC,False,4.450945,1,CWHvm1,CWH,vm,1.0,DR+AC,L,21.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,False,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_dr_ac_l,CWHvm1_DR+AC,False,4.450945,1,CWHvm1,CWH,vm,1.0,DR+AC,L,21.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,False,fallback_review_required,Dr CWHvm1=32.0%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_dr_ac_l,CWHvm1_DR+AC,False,4.450945,1,CWHvm1,CWH,vm,1.0,DR+AC,L,21.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,False,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_pli_sx_l,CWHvm1_PLI+SX,False,4.364153,2,CWHvm1,CWH,vm,1.0,PLI+SX,L,14.5,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_pli_sx_l,CWHvm1_PLI+SX,False,4.364153,2,CWHvm1,CWH,vm,1.0,PLI+SX,L,14.5,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,none_or_not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm1_pli_sx_l,CWHvm1_PLI+SX,False,4.364153,2,CWHvm1,CWH,vm,1.0,PLI+SX,L,14.5,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_yc_fdc_l,CWHvm2_YC+FDC,False,4.337629,1,CWHvm2,CWH,vm,2.0,YC+FDC,L,20.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,False,medium,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_yc_fdc_l,CWHvm2_YC+FDC,False,4.337629,1,CWHvm2,CWH,vm,2.0,YC+FDC,L,20.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,False,fallback_review_required,Yc=10.0%; Fd low=16.0% / high=11.0%,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_yc_fdc_l,CWHvm2_YC+FDC,False,4.337629,1,CWHvm2,CWH,vm,2.0,YC+FDC,L,20.0,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,False,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_dr_m,CWHvm2_DR,False,4.2711,2,CWHvm2,CWH,vm,2.0,DR,M,20.5,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_dr_m,CWHvm2_DR,False,4.2711,2,CWHvm2,CWH,vm,2.0,DR,M,20.5,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,none_or_not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
cwhvm2_dr_m,CWHvm2_DR,False,4.2711,2,CWHvm2,CWH,vm,2.0,DR,M,20.5,recent_managed,recent managed stands established 2001-2023,Table 55,p10_5_managed_parser_review,parser_review_required,True,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_1_10,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
mhmm1_hm_l,MHmm1_HM,False,4.188486,1,MHmm1,MH,mm,1.0,HM,L,6.0,early_managed,existing managed stands established 1961-2000,Table 54,p10_5_managed_parser_review,parser_review_required,False,fallback_review_required,not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,existing_managed_11_50,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
mhmm1_hm_l,MHmm1_HM,False,4.188486,1,MHmm1,MH,mm,1.0,HM,L,6.0,future_managed,future managed stands,Table 57,p10_5_managed_parser_review,parser_review_required,False,fallback_review_required,none_or_not_applicable,public_table_fragmented,mp11_parser_blocked_no_phase5_comparison,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,phase10_managed_curve_diagnostics_only,not_model_input,future_managed,,,,,,,,,,,,,,,False,blocked_pending_per_au_table_parser
